Content ID,Title,Type,Country,Original Language,Release Year,Rating,Genre,Runtime (min),Seasons,Episodes,Studio,Production Company,Acquisition Type,License Expiration,Audience Score,Critic Score,Viewing Hours,Completion Rate,Cost (USD),Region Availability,Keywords,Awards,Featured Collection,Date Added,Description
CNT-004337,Comedy Legacy 4337,Movie,Spain,Spanish,1996,PG-13,Comedy,178,,,Disney,Global Media,Original,2027-06-26,64,54,19249073,88,7042642,LATAM,"survival, family, space",BAFTA,Award Winners,2025-05-08,A comedy movie produced in Spain.
CNT-004338,Drama Legacy 4338,Movie,United Kingdom,English,1999,PG-13,Drama,140,,,Netflix Studios,Blue Sky,Licensed,2026-09-11,87,62,19210946,96,6398196,APAC,"survival, friendship, sports",BAFTA,Award Winners,2025-08-30,A drama movie produced in United Kingdom.
CNT-004339,Action Chronicles 4339,TV Show,Canada,English,2003,G,Action,45,3,30,TV Tokyo,North Star,Original,2027-04-07,71,93,5999061,63,13218152,North America,"survival, family, crime",Festival Selection,Family Picks,2025-12-22,A action tv show produced in Canada.
CNT-004340,Action Chronicles 4340,TV Show,United States,English,1997,PG-13,Action,39,3,27,Disney,VisionWorks,Licensed,2028-04-25,90,83,14749970,57,14144607,LATAM,"sports, history, family",Oscar Winner,Award Winners,2026-06-10,A action tv show produced in United States.
CNT-004341,Family Chronicles 4341,TV Show,United States,English,1990,TV-PG,Family,34,5,30,CJ ENM,Red Oak,Original,2029-03-19,69,72,102618,96,11201069,Europe,"space, family, history",None,New Releases,2024-08-01,A family tv show produced in United States.
CNT-004342,Thriller Chronicles 4342,TV Show,United States,English,2001,TV-PG,Thriller,29,3,27,CJ ENM,Sunrise,Original,2026-04-07,58,52,19672875,70,14856694,Global,"family, love, friendship",Festival Selection,Award Winners,2025-02-19,A thriller tv show produced in United States.
CNT-004343,Thriller Legacy 4343,Movie,Japan,Japanese,2012,TV-14,Thriller,131,,,Netflix Studios,VisionWorks,Original,2029-02-17,82,50,4854295,90,4856624,Global,"mystery, crime, space",Oscar Winner,Hidden Gems,2025-08-29,A thriller movie produced in Japan.
CNT-004344,Family Chronicles 4344,TV Show,Brazil,Portuguese,1991,TV-PG,Family,23,1,11,Disney,Blue Sky,Original,2025-07-06,91,71,10744228,89,9563562,Europe,"space, history, family",None,Award Winners,2023-03-15,A family tv show produced in Brazil.
CNT-004345,Fantasy Chronicles 4345,TV Show,United States,English,2000,TV-PG,Fantasy,56,1,12,Toei,Sunrise,Original,2027-03-30,92,88,4909318,89,14891933,Europe,"love, crime, mystery",None,,2024-06-16,A fantasy tv show produced in United States.
CNT-004346,Drama Chronicles 4346,TV Show,South Korea,Korean,2017,PG,Drama,33,1,7,A24,Red Oak,Licensed,2025-02-20,55,47,16410150,46,484968,LATAM,"sports, friendship, love",Oscar Winner,Award Winners,2023-01-04,A drama tv show produced in South Korea.
CNT-004347,Fantasy Chronicles 4347,TV Show,United States,English,1998,TV-MA,Fantasy,22,3,21,Netflix Studios,Blue Sky,Exclusive,2025-11-15,69,67,19840399,53,2218179,LATAM,"mystery, crime, history",BAFTA,New Releases,2024-03-02,A fantasy tv show produced in United States.
CNT-004348,Animation Chronicles 4348,TV Show,Australia,English,2022,PG-13,Animation,25,6,60,Warner,North Star,Exclusive,2025-05-13,91,49,15665158,98,622359,APAC,"family, crime, sports",Oscar Winner,Award Winners,2024-01-10,A animation tv show produced in Australia.
CNT-004349,Animation Legacy 4349,Movie,Canada,English,2020,R,Animation,131,,,BBC,Red Oak,Original,2024-10-25,72,94,8219721,75,2371198,LATAM,"family, sports, space",Emmy Winner,New Releases,2023-03-08,A animation movie produced in Canada.
CNT-004350,Comedy Chronicles 4350,TV Show,United States,English,2009,TV-PG,Comedy,50,4,24,Warner,Blue Sky,Licensed,2028-07-25,67,73,19108950,73,8152506,North America,"space, family, history",BAFTA,Family Picks,2024-06-14,A comedy tv show produced in United States.
CNT-004351,Reality Legacy 4351,Movie,United States,English,2009,R,Reality,159,,,Toei,Red Oak,Licensed,2029-06-04,64,54,3361100,84,1276363,APAC,"love, friendship, history",BAFTA,Family Picks,2025-06-06,A reality movie produced in United States.
CNT-004352,Action Chronicles 4352,TV Show,Japan,Japanese,2016,TV-MA,Action,34,1,9,TV Tokyo,Blue Sky,Original,2029-10-06,73,46,2358757,83,4109820,APAC,"space, crime, sports",Oscar Winner,Trending Now,2025-12-11,A action tv show produced in Japan.
CNT-004353,Sci-Fi Chronicles 4353,TV Show,Brazil,Portuguese,2004,TV-MA,Sci-Fi,40,4,44,Warner,North Star,Original,2025-07-06,68,81,11274962,47,4868637,North America,"crime, sports, mystery",None,Hidden Gems,2024-01-05,A sci-fi tv show produced in Brazil.
CNT-004354,Drama Chronicles 4354,TV Show,United States,English,2026,TV-14,Drama,49,2,18,A24,Blue Sky,Original,2025-04-04,73,91,16659743,94,9727108,Global,"crime, love, survival",Festival Selection,,2023-12-16,A drama tv show produced in United States.
CNT-004355,Drama Chronicles 4355,TV Show,United Kingdom,English,1997,TV-14,Drama,49,1,7,Netflix Studios,Sunrise,Original,2028-01-07,59,94,8444542,77,1116334,Global,"mystery, family, friendship",BAFTA,Award Winners,2024-08-24,A drama tv show produced in United Kingdom.
CNT-004356,Comedy Legacy 4356,Movie,United Kingdom,English,2001,PG,Comedy,172,,,Warner,Blue Sky,Original,2025-08-01,93,46,14431825,60,1000073,Europe,"family, space, survival",None,Trending Now,2023-02-01,A comedy movie produced in United Kingdom.
CNT-004357,Fantasy Legacy 4357,Movie,India,Hindi,2014,TV-PG,Fantasy,165,,,Sony,North Star,Exclusive,2029-01-11,88,63,4857751,64,1785523,Global,"crime, friendship, space",BAFTA,Trending Now,2024-12-27,A fantasy movie produced in India.
CNT-004358,Sci-Fi Legacy 4358,Movie,Nigeria,English,1995,R,Sci-Fi,159,,,Warner,VisionWorks,Original,2027-07-11,77,47,14574516,58,11490872,LATAM,"sports, history, love",BAFTA,Hidden Gems,2024-07-24,A sci-fi movie produced in Nigeria.
CNT-004359,Action Legacy 4359,Movie,India,Hindi,2012,TV-G,Action,167,,,Disney,Global Media,Exclusive,2028-06-01,71,78,10453803,61,7928651,LATAM,"mystery, crime, family",Emmy Winner,Family Picks,2024-12-27,A action movie produced in India.
CNT-004360,Romance Chronicles 4360,TV Show,South Korea,Korean,1998,TV-14,Romance,54,7,84,BBC,Red Oak,Licensed,2028-07-27,80,48,17233851,46,5608739,LATAM,"mystery, crime, love",Festival Selection,Award Winners,2025-05-31,A romance tv show produced in South Korea.
CNT-004361,Thriller Legacy 4361,Movie,Japan,Japanese,2019,TV-G,Thriller,91,,,Sony,Sunrise,Licensed,2026-10-08,64,92,1430939,54,6624257,North America,"love, survival, sports",None,Family Picks,2025-01-10,A thriller movie produced in Japan.
CNT-004362,Drama Legacy 4362,Movie,United States,English,1991,G,Drama,166,,,Warner,Blue Sky,Original,2028-06-10,90,81,13651741,82,6285184,Global,"mystery, love, survival",Festival Selection,New Releases,2023-11-01,A drama movie produced in United States.
CNT-004363,Sci-Fi Chronicles 4363,TV Show,United States,English,1993,G,Sci-Fi,44,8,48,Toei,Global Media,Exclusive,2027-12-22,76,97,17539368,70,5584600,North America,"space, friendship, survival",None,,2026-01-19,A sci-fi tv show produced in United States.
CNT-004364,Animation Legacy 4364,Movie,United States,English,2022,TV-PG,Animation,148,,,Canal+,Red Oak,Licensed,2029-01-16,81,54,13507995,68,14910347,Europe,"family, space, love",BAFTA,Award Winners,2024-12-02,A animation movie produced in United States.
CNT-004365,Sci-Fi Chronicles 4365,TV Show,South Africa,English,2019,R,Sci-Fi,29,7,70,A24,VisionWorks,Licensed,2027-06-19,56,56,635739,46,11778910,APAC,"survival, space, friendship",Emmy Winner,New Releases,2023-06-27,A sci-fi tv show produced in South Africa.
CNT-004366,Romance Chronicles 4366,TV Show,South Korea,Korean,2003,PG,Romance,55,4,40,Disney,VisionWorks,Licensed,2025-12-03,95,78,15240761,49,7723752,Europe,"history, sports, family",Emmy Winner,New Releases,2023-07-07,A romance tv show produced in South Korea.
CNT-004367,Drama Chronicles 4367,TV Show,United States,English,1995,PG,Drama,34,3,18,Canal+,Red Oak,Original,2025-11-05,67,85,975652,50,2851010,North America,"survival, love, space",Oscar Winner,Hidden Gems,2024-08-13,A drama tv show produced in United States.
CNT-004368,Drama Legacy 4368,Movie,United States,English,2010,G,Drama,136,,,Netflix Studios,North Star,Exclusive,2027-03-13,55,62,12899778,48,14107116,North America,"mystery, history, friendship",BAFTA,New Releases,2025-11-04,A drama movie produced in United States.
CNT-004369,Comedy Legacy 4369,Movie,United States,English,2023,G,Comedy,116,,,BBC,Blue Sky,Exclusive,2028-08-05,88,60,4569525,68,4766531,North America,"sports, mystery, friendship",BAFTA,Trending Now,2024-10-27,A comedy movie produced in United States.
CNT-004370,Romance Legacy 4370,Movie,Spain,Spanish,2002,PG-13,Romance,87,,,TV Tokyo,Sunrise,Exclusive,2029-10-30,86,50,5414554,56,8641441,LATAM,"history, mystery, crime",Oscar Winner,Award Winners,2025-09-14,A romance movie produced in Spain.
CNT-004371,Drama Legacy 4371,Movie,Mexico,Spanish,2006,TV-G,Drama,175,,,Toei,Global Media,Licensed,2027-06-23,79,74,11597069,67,11659661,APAC,"love, space, friendship",Emmy Winner,,2024-09-30,A drama movie produced in Mexico.
CNT-004372,Sci-Fi Chronicles 4372,TV Show,South Korea,Korean,2014,PG-13,Sci-Fi,42,3,18,TV Tokyo,VisionWorks,Exclusive,2026-08-24,76,67,14871867,79,11485469,Global,"history, space, sports",Festival Selection,Award Winners,2023-12-26,A sci-fi tv show produced in South Korea.
CNT-004373,Drama Legacy 4373,Movie,United States,English,2023,PG,Drama,80,,,BBC,Red Oak,Exclusive,2027-11-27,96,89,15231336,95,7050431,LATAM,"survival, mystery, love",None,,2023-09-17,A drama movie produced in United States.
CNT-004374,Reality Chronicles 4374,TV Show,United States,English,2011,TV-MA,Reality,30,8,96,Sony,Global Media,Exclusive,2028-07-28,70,66,8550370,78,1183894,Global,"mystery, friendship, love",Emmy Winner,Family Picks,2025-05-27,A reality tv show produced in United States.
CNT-004375,Crime Chronicles 4375,TV Show,Canada,English,2001,R,Crime,33,3,36,Toei,North Star,Licensed,2028-06-13,91,63,4044479,50,7385451,Global,"family, mystery, space",Emmy Winner,Trending Now,2026-06-23,A crime tv show produced in Canada.
CNT-004376,Sci-Fi Chronicles 4376,TV Show,United States,English,2009,TV-MA,Sci-Fi,54,1,10,BBC,VisionWorks,Exclusive,2027-08-06,92,91,13456869,46,11161854,Europe,"friendship, space, history",Emmy Winner,,2024-04-24,A sci-fi tv show produced in United States.
CNT-004377,Crime Chronicles 4377,TV Show,France,French,1993,PG-13,Crime,35,3,27,Canal+,North Star,Licensed,2027-08-19,81,45,6715989,55,6205284,Europe,"history, friendship, survival",BAFTA,Hidden Gems,2023-01-05,A crime tv show produced in France.
CNT-004378,Animation Legacy 4378,Movie,Japan,Japanese,2013,R,Animation,80,,,Warner,VisionWorks,Original,2028-01-19,71,58,9737305,72,3177114,LATAM,"space, survival, mystery",Oscar Winner,Award Winners,2024-07-27,A animation movie produced in Japan.
CNT-004379,Family Legacy 4379,Movie,India,Hindi,2025,TV-PG,Family,148,,,Sony,Red Oak,Original,2028-06-15,78,79,18689004,92,3227120,North America,"space, mystery, sports",BAFTA,Trending Now,2024-01-02,A family movie produced in India.
CNT-004380,Comedy Chronicles 4380,TV Show,United States,English,2002,PG-13,Comedy,28,8,72,Disney,Global Media,Exclusive,2029-06-22,68,55,14704937,68,9971041,Global,"friendship, history, mystery",BAFTA,,2026-06-09,A comedy tv show produced in United States.
CNT-004381,Action Legacy 4381,Movie,United States,English,2018,TV-G,Action,128,,,A24,VisionWorks,Exclusive,2026-03-26,89,49,6171856,73,1210527,North America,"family, mystery, crime",Festival Selection,Trending Now,2023-03-15,A action movie produced in United States.
CNT-004382,Drama Legacy 4382,Movie,United Kingdom,English,2017,G,Drama,162,,,Canal+,Sunrise,Original,2027-02-26,95,67,10010305,66,6495605,North America,"crime, family, friendship",Emmy Winner,Hidden Gems,2025-05-02,A drama movie produced in United Kingdom.
CNT-004383,Documentary Legacy 4383,Movie,United Kingdom,English,1999,G,Documentary,157,,,Canal+,Global Media,Licensed,2028-05-03,69,59,9267576,83,3542521,APAC,"history, sports, love",None,Hidden Gems,2025-12-28,A documentary movie produced in United Kingdom.
CNT-004384,Thriller Chronicles 4384,TV Show,Canada,English,2008,TV-G,Thriller,37,5,50,Canal+,Red Oak,Licensed,2029-08-08,94,51,6074910,73,6892548,LATAM,"space, crime, family",None,,2026-07-21,A thriller tv show produced in Canada.
CNT-004385,Horror Legacy 4385,Movie,Mexico,Spanish,2019,R,Horror,179,,,Disney,Global Media,Original,2027-12-23,64,79,17346063,96,14537285,Global,"survival, friendship, mystery",Emmy Winner,,2025-10-12,A horror movie produced in Mexico.
CNT-004386,Comedy Chronicles 4386,TV Show,United States,English,2013,TV-MA,Comedy,27,8,56,Sony,Sunrise,Licensed,2030-06-28,87,46,18203942,65,9225786,Global,"family, love, history",Festival Selection,Family Picks,2025-09-16,A comedy tv show produced in United States.
CNT-004387,Romance Legacy 4387,Movie,United States,English,2002,PG,Romance,136,,,Disney,Sunrise,Original,2029-02-18,67,70,16513414,51,1075113,North America,"sports, crime, family",None,Family Picks,2026-04-25,A romance movie produced in United States.
CNT-004388,Family Chronicles 4388,TV Show,United States,English,2018,TV-G,Family,56,6,42,Sony,Red Oak,Original,2025-07-12,87,74,5122622,87,4982228,North America,"space, history, survival",BAFTA,,2024-07-04,A family tv show produced in United States.
CNT-004389,Drama Chronicles 4389,TV Show,United States,English,2013,PG-13,Drama,54,7,63,CJ ENM,Sunrise,Exclusive,2026-06-02,69,59,15925646,98,1037926,Europe,"love, family, friendship",None,Family Picks,2023-02-24,A drama tv show produced in United States.
CNT-004390,Documentary Chronicles 4390,TV Show,United States,English,2021,PG-13,Documentary,32,8,88,Sony,Sunrise,Original,2028-08-29,87,84,5499219,91,3954072,Europe,"space, history, survival",BAFTA,Hidden Gems,2024-11-08,A documentary tv show produced in United States.
CNT-004391,Drama Chronicles 4391,TV Show,United States,English,1994,TV-G,Drama,39,1,7,A24,North Star,Original,2026-03-22,65,68,12087226,78,10473263,APAC,"love, space, sports",Emmy Winner,,2023-10-10,A drama tv show produced in United States.
CNT-004392,Fantasy Chronicles 4392,TV Show,Japan,Japanese,1999,PG,Fantasy,35,6,66,Sony,Red Oak,Licensed,2030-05-04,75,74,8382147,72,13886296,APAC,"friendship, mystery, crime",None,Award Winners,2025-12-09,A fantasy tv show produced in Japan.
CNT-004393,Action Legacy 4393,Movie,United States,English,1992,TV-PG,Action,143,,,Disney,VisionWorks,Licensed,2026-12-24,95,62,15718610,83,4802025,APAC,"crime, sports, love",Festival Selection,Trending Now,2024-04-05,A action movie produced in United States.
CNT-004394,Horror Legacy 4394,Movie,Nigeria,English,2023,PG-13,Horror,113,,,CJ ENM,Blue Sky,Exclusive,2025-06-05,64,56,5858202,45,967906,North America,"space, family, survival",Festival Selection,Trending Now,2024-05-16,A horror movie produced in Nigeria.
CNT-004395,Romance Chronicles 4395,TV Show,Australia,English,2021,R,Romance,58,7,63,A24,Blue Sky,Exclusive,2027-11-30,70,86,8689745,94,7788919,APAC,"history, friendship, survival",None,Family Picks,2025-07-19,A romance tv show produced in Australia.
CNT-004396,Drama Chronicles 4396,TV Show,United States,English,2010,TV-G,Drama,29,7,56,Disney,Sunrise,Exclusive,2027-08-26,73,86,757110,54,1526527,Europe,"sports, space, friendship",Festival Selection,Trending Now,2025-10-23,A drama tv show produced in United States.
CNT-004397,Crime Legacy 4397,Movie,India,Hindi,2009,R,Crime,94,,,A24,Red Oak,Licensed,2025-05-16,72,77,2706215,53,10518561,Europe,"mystery, space, family",Emmy Winner,Trending Now,2023-12-04,A crime movie produced in India.
CNT-004398,Sci-Fi Legacy 4398,Movie,United States,English,2019,G,Sci-Fi,138,,,Warner,VisionWorks,Licensed,2028-11-07,86,47,2466735,72,11574561,LATAM,"survival, family, sports",BAFTA,New Releases,2025-04-08,A sci-fi movie produced in United States.
CNT-004399,Comedy Chronicles 4399,TV Show,United States,English,2015,R,Comedy,23,1,6,CJ ENM,North Star,Licensed,2026-03-20,81,67,686178,70,9937233,Europe,"family, love, space",Festival Selection,,2023-03-19,A comedy tv show produced in United States.
CNT-004400,Drama Legacy 4400,Movie,Brazil,Portuguese,2020,R,Drama,98,,,Toei,North Star,Exclusive,2027-10-18,87,76,19387287,69,11475993,North America,"mystery, family, survival",Oscar Winner,Hidden Gems,2025-02-11,A drama movie produced in Brazil.
CNT-004401,Crime Chronicles 4401,TV Show,Nigeria,English,2005,PG-13,Crime,27,6,36,Canal+,Red Oak,Licensed,2026-07-15,75,47,18726574,72,1940684,Global,"history, space, friendship",Emmy Winner,Hidden Gems,2023-08-22,A crime tv show produced in Nigeria.
CNT-004402,Drama Chronicles 4402,TV Show,United States,English,2011,R,Drama,27,8,56,Toei,Sunrise,Licensed,2028-07-13,55,80,8422666,66,7122211,LATAM,"crime, survival, friendship",Oscar Winner,Trending Now,2025-08-30,A drama tv show produced in United States.
CNT-004403,Action Legacy 4403,Movie,Mexico,Spanish,2026,TV-MA,Action,158,,,BBC,North Star,Exclusive,2028-12-03,83,54,5283181,73,3422024,Europe,"survival, history, mystery",BAFTA,Trending Now,2026-05-31,A action movie produced in Mexico.
CNT-004404,Thriller Legacy 4404,Movie,France,French,1998,TV-PG,Thriller,141,,,Warner,North Star,Original,2024-08-16,81,51,6062025,91,3998626,Global,"history, mystery, survival",Emmy Winner,Award Winners,2023-01-09,A thriller movie produced in France.
CNT-004405,Drama Legacy 4405,Movie,Spain,Spanish,2005,TV-PG,Drama,100,,,Disney,Global Media,Original,2027-11-30,74,69,5347881,80,14732387,LATAM,"history, survival, friendship",None,Family Picks,2023-04-17,A drama movie produced in Spain.
CNT-004406,Comedy Chronicles 4406,TV Show,India,Hindi,2004,G,Comedy,31,7,42,CJ ENM,VisionWorks,Exclusive,2026-03-08,68,79,6949838,89,7698164,APAC,"sports, survival, crime",None,Family Picks,2023-07-20,A comedy tv show produced in India.
CNT-004407,Documentary Chronicles 4407,TV Show,United States,English,1994,TV-MA,Documentary,37,5,40,Warner,Global Media,Licensed,2030-03-22,80,90,8782846,91,1840802,LATAM,"space, crime, mystery",None,,2026-02-28,A documentary tv show produced in United States.
